id,occured_at,city,insee_com,lat,long,lum,atm,col
202400014535,2024-02-01 17:10:00,Paris 75,75115,48.82846100,2.28969400,2,8,3
202400014540,2024-02-01 08:25:00,Paris 75,75120,48.86295203,2.41407484,1,2,6
202400014544,2024-02-01 08:05:00,Paris 75,75113,48.81999200,2.37413900,1,2,2
202400014545,2024-01-31 12:21:00,Paris 75,75118,48.88416600,2.33870400,1,1,6
202400014549,2024-02-01 11:50:00,Paris 75,75106,48.84803600,2.33032200,1,1,6
202400014553,2024-01-31 11:40:00,Paris 75,75106,48.85158800,2.33114200,1,1,2
202400014554,2024-08-04 20:25:00,Marseille 13,13215,43.34906000,5.37009000,1,1,3
202400014556,2024-02-01 09:00:00,Paris 75,75120,48.86401800,2.39195600,1,2,5
202400014557,2024-08-04 14:25:00,Marseille 13,13211,43.29376990,5.45719727,1,1,4
202400014558,2024-01-31 21:25:00,Paris 75,75118,48.89122000,2.34364400,5,1,6
202400014559,2024-08-04 07:30:00,Marseille 13,13214,43.33077644,5.38780715,1,1,3
202400014561,2024-08-04 02:35:00,Marseille 13,13215,43.38181453,5.35199740,5,1,7
202400014562,2024-02-01 18:00:00,Paris 75,75117,48.89346400,2.32536000,5,1,6
202400014565,2024-02-01 18:30:00,Paris 75,75116,48.85723700,2.28701900,5,1,3
202400014568,2024-02-01 17:50:00,Paris 75,75115,48.85222700,2.29123600,1,1,6
202400014571,2024-02-01 17:10:00,Paris 75,75115,48.84503700,2.31175500,5,1,6
202400014573,2024-02-01 18:15:00,Paris 75,75113,48.82485600,2.37948300,5,1,3
202400014577,2024-02-01 10:48:00,Paris 75,75110,48.87439100,2.37414400,1,2,6
202400014641,2024-08-03 13:50:00,Rennes,35238,48.10625000, -1.66752000,1,1,6
202400014653,2024-08-04 00:20:00,Marseille 13,13209,43.27238582,5.39959033,5,1,3
202400014660,2024-08-03 18:20:00,Paris 75,75120,48.85993000,2.41398200,1,1,2
202400014661,2024-08-02 22:30:00,Paris 75,75112,48.83687000,2.41240100,5,1,3
202400014662,2024-08-03 00:15:00,Paris 75,75119,48.88243100,2.37045600,5,1,6
202400014663,2024-08-03 16:20:00,Paris 75,75118,48.89851700,2.35936800,1,1,1
202400014664,2024-08-03 19:00:00,Paris 75,75115,48.83913700,2.26879400,1,1,6
202400014665,2024-08-03 03:44:00,Paris 75,75113,48.82615400,2.35731700,5,1,6
202400014666,2024-08-03 06:55:00,Paris 75,75112,48.84341400,2.37073700,1,1,3
202400014667,2024-08-03 16:04:00,Paris 75,75107,48.85884700,2.30355200,1,1,3
202400014668,2024-08-03 01:20:00,Paris 75,75107,48.86282800,2.31169800,5,1,7
202400014725,2024-05-30 17:00:00,Rennes,35238,48.11217296, -1.67119190,1,8,6
202400014740,2024-05-30 18:00:00,Marseille 13,13215,43.30000000,5.40000000,1,1,3
202400014741,2024-05-30 08:30:00,Marseille 13,13212,43.30600000,5.47000000,1,1,2
202400014742,2024-05-22 18:30:00,Marseille 13,13201,43.29687000,5.37638000,1,1,6
202400014751,2024-05-30 18:14:00,Paris 75,75116,48.85724600,2.25848900,1,1,2
202400014752,2024-05-30 08:45:00,Paris 75,75114,48.82429200,2.30637000,1,2,2
202400014753,2024-05-29 23:45:00,Paris 75,75120,48.86874200,2.41325200,5,2,6
202400014754,2024-05-29 16:25:00,Paris 75,75118,48.88456200,2.35941900,1,2,3
202400014755,2024-05-27 13:50:00,Paris 75,75105,48.85273500,2.34385900,1,1,6
202400014756,2024-05-30 12:40:00,Paris 75,75117,48.87931800,2.28070200,1,2,7
202400014757,2024-05-30 15:50:00,Paris 75,75116,48.85945600,2.26602400,1,8,3
202400014758,2024-05-29 10:30:00,Paris 75,75116,48.84536800,2.25757000,1,8,6
202400014759,2024-05-30 00:50:00,Paris 75,75116,48.86635600,2.23162500,5,8,3
202400014760,2024-05-30 01:27:00,Paris 75,75115,48.84618800,2.29517300,5,1,1
202400014761,2024-05-29 20:15:00,Paris 75,75114,48.82438700,2.33109500,1,3,3
202400014762,2024-05-29 16:00:00,Paris 75,75112,48.83580600,2.45308900,1,2,2
202400014763,2024-05-29 23:20:00,Paris 75,75110,48.88255700,2.36694400,5,2,4
202400014764,2024-05-29 17:40:00,Paris 75,75107,48.85264800,2.31360600,1,2,2
202400014765,2024-05-30 16:30:00,Paris 75,75101,48.85959800,2.33529600,1,1,6
202400014766,2024-05-29 16:45:00,Paris 75,75102,48.86702200,2.35291200,1,2,1
202400014767,2024-05-29 10:10:00,Paris 75,75102,48.86706400,2.35295600,1,2,7
202400014835,2024-05-29 05:05:00,Marseille 13,13215,43.33188505,5.35414144,5,1,6
202400014838,2024-05-30 08:40:00,Marseille 13,13212,43.29325000,5.42496000,1,1,2
202400014839,2024-05-29 08:15:00,Marseille 13,13216,43.35147000,5.34803000,1,1,3
202400014872,2024-05-29 18:12:00,Lyon 69,69389,45.78647706,4.79528861,1,1,6
202400014873,2024-05-29 09:20:00,Lyon 69,69389,45.76438000,4.80669000,1,1,3
202400014886,2024-10-15 19:25:00,Rennes,35238,48.08068000, -1.67307000,2,1,6
202400014888,2024-10-15 17:20:00,Rennes,35238,48.10330000, -1.67903000,1,1,3
202400014891,2024-10-15 13:15:00,Rennes,35238,48.10385000, -1.71187000,1,1,3
202400014901,2024-10-15 16:10:00,Toulouse,31555,43.65024000,1.42861000,1,1,2
202400014911,2024-10-15 22:05:00,Marseille 13,13206,43.28800575,5.37909434,5,2,2
202400014912,2024-10-15 11:20:00,Marseille 13,13212,43.31783113,5.43887647,1,1,3
202400014913,2024-10-14 09:20:00,Marseille 13,13215,43.37749049,5.36122243,1,1,5
202400014916,2024-05-28 09:30:00,Lille,59350,50.63090000,3.07203000,1,1,6
202400014922,2024-10-14 15:40:00,Paris 75,75117,48.89333700,2.30341100,1,1,3
202400014923,2024-10-14 22:39:00,Paris 75,75105,48.84932876,2.35601762,5,1,3
202400014924,2024-10-15 16:30:00,Paris 75,75117,48.87871400,2.29422500,1,1,3
202400014925,2024-10-14 21:20:00,Paris 75,75115,48.84284500,2.31239000,5,1,3
202400014926,2024-10-09 22:20:00,Paris 75,75114,48.82323100,2.32552900,5,3,6
202400014927,2024-10-15 19:45:00,Paris 75,75105,48.85029800,2.34256800,5,2,6
202400014928,2024-10-14 12:45:00,Paris 75,75111,48.86651213,2.37657863,1,1,2
202400014929,2024-10-15 17:01:00,Paris 75,75110,48.87494100,2.35732200,1,1,3
202400014930,2024-10-15 10:05:00,Paris 75,75109,48.87941500,2.33997700,1,1,6
202400014931,2024-10-14 14:07:00,Paris 75,75107,48.86282600,2.31343500,1,8,3
202400014993,2024-10-15 02:05:00,Marseille 13,13216,43.36485284,5.33920548,3,8,6
202400015031,2024-10-14 14:25:00,Lille,59350,50.62309700,3.05056400,1,2,3
202400015040,2024-10-15 00:15:00,Rennes,35238,48.11689000, -1.65890000,5,1,6
202400015044,2024-10-14 19:31:00,Toulouse,31555,43.60510000,1.47899000,5,1,3
202400015045,2024-10-14 19:10:00,Toulouse,31555,43.62807423,1.41050398,5,1,1
202400015050,2024-10-14 12:30:00,Marseille 13,13213,43.32539000,5.41949000,1,1,3
202400015051,2024-10-14 06:10:00,Marseille 13,13210,43.28515662,5.41321272,3,1,3
202400015054,2024-10-14 10:40:00,Paris 75,75116,48.86193460,2.26460000,1,1,3
202400015055,2024-10-04 15:00:00,Paris 75,75106,48.84308100,2.32640400,1,1,7
202400015056,2024-10-13 04:56:00,Paris 75,75107,48.86250500,2.31043600,5,1,2
202400015057,2024-10-13 04:56:00,Paris 75,75107,48.86250500,2.31043600,5,1,1
202400015058,2024-10-14 12:40:00,Paris 75,75117,48.87953300,2.28259400,1,1,2
202400015059,2024-10-10 17:00:00,Paris 75,75117,48.87755500,2.29435900,1,1,4
202400015060,2024-10-14 09:40:00,Paris 75,75115,48.82994443,2.29566336,1,1,3
202400015061,2024-10-10 13:00:00,Paris 75,75107,48.85911000,2.29318100,1,1,6
202400015062,2024-10-13 19:50:00,Paris 75,75112,48.84444300,2.39607100,5,1,3
202400015063,2024-10-14 09:10:00,Paris 75,75110,48.86986000,2.36071300,1,1,6
202400015064,2024-10-14 06:03:00,Paris 75,75109,48.87721012,2.34901249,5,1,3
202400015065,2024-10-14 11:00:00,Paris 75,75108,48.87355400,2.31374500,1,1,3
202400015066,2024-10-14 21:00:00,Paris 75,75107,48.85012900,2.31773300,5,1,7
202400015067,2024-10-14 11:35:00,Paris 75,75114,48.82781102,2.32897380,1,1,6
202400015068,2024-10-14 09:50:00,Paris 75,75104,48.85591100,2.35796200,1,1,7
202400015083,2024-03-14 12:30:00,Marseille 13,13209,43.24136250,5.43844704,1,1,3
202400015085,2024-03-14 08:00:00,Marseille 13,13214,43.32990000,5.36986000,1,1,3
202400015086,2024-03-13 17:55:00,Marseille 13,13214,43.32523859,5.38158983,1,1,2
202400015096,2024-03-14 00:35:00,Paris 75,75114,48.81933812,2.32815206,5,1,2
202400015098,2024-03-14 12:30:00,Paris 75,75105,48.84989000,2.35823000,1,1,6
202400015099,2024-03-14 08:47:00,Paris 75,75106,48.85158600,2.32681300,1,1,3
202400015101,2024-03-14 19:30:00,Paris 75,75119,48.88393700,2.37465800,1,1,1
202400015102,2024-03-14 16:35:00,Paris 75,75117,48.89078200,2.30293900,1,1,3
202400015104,2024-03-14 11:11:00,Paris 75,75117,48.88874700,2.29353800,1,1,3
202400015106,2024-03-14 08:00:00,Paris 75,75117,48.89482600,2.31845000,1,7,1
202400015108,2024-03-14 15:50:00,Paris 75,75116,48.85206100,2.23197500,1,1,7
202400015109,2024-03-14 20:26:00,Paris 75,75113,48.83137000,2.37576000,5,1,6
202400015110,2024-03-14 18:40:00,Paris 75,75111,48.84885300,2.39735200,1,1,6
202400015111,2024-03-14 18:00:00,Paris 75,75111,48.85556100,2.39014100,1,1,7
202400015112,2024-03-14 16:25:00,Paris 75,75111,48.85471200,2.38543400,1,1,6
202400015113,2024-03-14 13:00:00,Paris 75,75111,48.85544500,2.38421100,1,1,6
202400015114,2024-03-14 09:00:00,Paris 75,75111,48.86748800,2.38240400,1,1,3
202400015115,2024-03-14 12:25:00,Paris 75,75108,48.87643000,2.29719000,1,1,3
202400015116,2024-03-14 11:30:00,Paris 75,75108,48.88088700,2.32108400,1,1,2
202400015117,2024-03-13 13:46:00,Paris 75,75108,48.86621200,2.31880500,1,1,3
202400015118,2024-03-14 07:08:00,Paris 75,75107,48.85434400,2.32611500,1,1,3
202400015119,2024-03-13 05:50:00,Paris 75,75107,48.85606200,2.32590400,5,1,6
202400015120,2024-03-14 17:30:00,Paris 75,75103,48.86931300,2.35429900,1,1,3
202400015121,2024-03-14 13:20:00,Paris 75,75101,48.86317300,2.32348600,1,1,6
202400015122,2024-07-02 15:40:00,Paris 75,75117,48.88398100,2.28527900,1,1,4
202400015124,2024-07-01 14:05:00,Paris 75,75118,48.90098400,2.34803800,1,1,4
202400015126,2024-07-01 05:00:00,Paris 75,75106,48.85317100,2.33584800,5,1,3
202400015128,2024-07-02 14:52:00,Paris 75,75106,48.84269400,2.32775100,1,1,6
202400015130,2024-07-01 23:50:00,Paris 75,75120,48.85340500,2.41374900,3,1,3
202400015132,2024-07-02 16:00:00,Paris 75,75119,48.88854600,2.37085800,1,1,6
202400015134,2024-07-02 11:00:00,Paris 75,75119,48.89608200,2.38410400,1,1,6
202400015136,2024-07-02 16:30:00,Paris 75,75118,48.88724500,2.35107800,1,1,6
202400015137,2024-07-02 16:50:00,Paris 75,75117,48.89616800,2.31023000,1,1,3
202400015139,2024-07-02 17:10:00,Paris 75,75115,48.83736500,2.28945500,1,1,2
202400015141,2024-07-01 16:45:00,Paris 75,75113,48.83139700,2.35816500,1,1,6
202400015143,2024-07-02 09:10:00,Paris 75,75112,48.84554900,2.39523000,1,1,2
202400015145,2024-07-02 13:40:00,Paris 75,75110,48.87037200,2.34954400,1,1,2
202400015147,2024-07-02 16:26:00,Paris 75,75108,48.86855000,2.31151800,1,1,3
202400015148,2024-07-02 08:59:00,Paris 75,75108,48.86612500,2.30799900,1,1,3
202400015151,2024-07-02 18:40:00,Paris 75,75107,48.86214600,2.29999500,1,1,2
202400015152,2024-07-02 09:15:00,Paris 75,75114,48.81722100,2.33431100,1,8,7
202400015154,2024-07-02 09:15:00,Paris 75,75107,48.86228700,2.30543900,1,1,3
202400015157,2024-07-02 14:00:00,Paris 75,75102,48.86623900,2.35253900,1,1,3
202400015159,2024-07-01 14:20:00,Paris 75,75101,48.85692300,2.34347500,1,1,7
202400015319,2024-07-01 01:10:00,Marseille 13,13215,43.36183000,5.36044000,3,1,2
202400015361,2024-07-01 18:45:00,Lyon 69,69383,45.75369000,4.87680000,1,1,3
202400015363,2024-07-01 22:20:00,Lyon 69,69385,45.75639000,4.79754000,5,1,6
202400015414,2024-06-22 03:35:00,Lille,59350,50.64790900,3.08596600,5,1,6
202400015417,2024-03-13 14:20:00,Toulouse,31555,43.60610000,1.36840000,1,1,4
202400015421,2024-03-07 17:50:00,Toulouse,31555,43.63498000,1.43092000,1,1,3
202400015430,2024-03-13 23:20:00,Marseille 13,13208,43.24623000,5.38873000,5,1,1
202400015442,2024-03-13 07:50:00,Paris 75,75112,48.82899900,2.40013400,1,1,3
202400015444,2024-03-11 16:40:00,Paris 75,75117,48.88398100,2.28527900,1,2,2
202400015446,2024-03-13 10:53:00,Paris 75,75108,48.87458600,2.29697000,1,1,3
202400015448,2024-03-12 18:59:00,Paris 75,75107,48.85726800,2.30994500,1,8,3
202400015450,2024-03-12 18:00:00,Paris 75,75105,48.85381900,2.34435400,1,1,3
202400015452,2024-03-13 16:30:00,Paris 75,75118,48.89422500,2.35286700,1,1,6
202400015454,2024-03-13 13:20:00,Paris 75,75118,48.89887000,2.34419900,1,1,2
202400015456,2024-03-12 17:10:00,Paris 75,75115,48.83439000,2.26517900,1,2,3
202400015461,2024-07-01 18:50:00,Marseille 13,13213,43.33726000,5.43589000,1,1,6
202400015462,2024-07-01 06:53:00,Marseille 13,13203,43.31000000,5.39000000,1,1,3
202400015466,2024-06-30 05:20:00,Paris 75,75115,48.82676100,2.29577800,1,1,2
202400015467,2024-07-01 18:31:00,Paris 75,75105,48.85138800,2.34318900,1,1,3
202400015468,2024-07-01 14:25:00,Paris 75,75105,48.84628600,2.34025000,1,1,1
202400015469,2024-07-01 09:25:00,Paris 75,75105,48.84309800,2.34265800,1,1,3
202400015470,2024-07-01 22:45:00,Paris 75,75119,48.88824800,2.39130900,5,1,3
202400015471,2024-07-01 19:40:00,Paris 75,75119,48.88285900,2.38427500,1,1,6
202400015472,2024-07-01 17:40:00,Paris 75,75119,48.88384300,2.37399900,1,1,7
202400015473,2024-07-01 22:30:00,Paris 75,75117,48.87713200,2.28467300,5,1,7
202400015476,2024-07-01 14:20:00,Paris 75,75114,48.82054300,2.33741100,1,1,3
202400015478,2024-07-01 19:15:00,Paris 75,75111,48.86505000,2.37470100,1,1,3
202400015480,2024-07-01 11:35:00,Paris 75,75111,48.85870200,2.38470200,1,1,3
202400015482,2024-07-01 13:00:00,Paris 75,75104,48.85539800,2.35284100,1,8,3
202400015484,2024-06-30 21:35:00,Paris 75,75101,48.86170100,2.34124500,5,1,1
202400015486,2024-11-21 14:52:00,Lyon 69,69385,45.75963000,4.82792000,1,2,3
202400015488,2024-11-20 12:45:00,Lyon 69,69384,45.78289871,4.82919537,1,1,6
202400015532,2024-11-20 16:07:00,Rennes,35238,48.10883000, -1.71017000,1,1,6
202400015543,2024-11-21 17:45:00,Marseille 13,13202,43.30752000,5.36692000,5,2,3
202400015549,2024-11-21 19:20:00,Paris 75,75105,48.84806300,2.35052000,5,4,6
202400015550,2024-11-21 10:28:00,Paris 75,75119,48.87815500,2.39651500,1,4,6
202400015551,2024-11-21 17:40:00,Paris 75,75116,48.86031100,2.26808600,4,4,6
202400015552,2024-11-21 11:30:00,Paris 75,75116,48.84086700,2.26529700,1,4,6
202400015553,2024-11-21 04:20:00,Paris 75,75117,48.88485900,2.29790700,5,1,2
202400015554,2024-11-20 18:00:00,Paris 75,75115,48.84286700,2.28222100,5,2,6
202400015555,2024-11-21 11:10:00,Paris 75,75113,48.82579700,2.35738900,1,4,6
202400015556,2024-11-21 00:40:00,Paris 75,75112,48.82984400,2.39113500,5,1,1
202400015557,2024-11-21 09:10:00,Paris 75,75109,48.87554300,2.32666000,1,1,3
202400015558,2024-11-20 16:30:00,Paris 75,75109,48.86977900,2.32651700,5,1,3
202400015559,2024-11-21 21:47:00,Paris 75,75103,48.86863600,2.35542400,5,8,6
202400015560,2024-11-21 01:05:00,Paris 75,75102,48.86914100,2.34316400,5,1,7
202400015733,2024-02-15 18:40:00,Paris 75,75116,48.86276000,2.23105700,3,1,1
202400015743,2024-04-19 19:40:00,Lyon 69,69388,45.73115331,4.86637055,1,1,5
202400015744,2024-02-17 10:35:00,Lyon 69,69383,45.74430830,4.87489293,1,8,3
202400015784,2024-04-19 08:15:00,Lille,59350,50.63477000,3.06441000,2,8,6
202400015787,2024-12-26 15:00:00,Lyon 69,69383,45.74810000,4.88028000,1,1,3
202400015838,2024-04-19 21:30:00,Rennes,35238,48.11872000, -1.68897000,3,1,3
202400015850,2024-04-19 14:45:00,Toulouse,31555,43.55033000,1.41714000,1,1,3
202400015853,2024-04-18 18:22:00,Toulouse,31555,43.56843000,1.41961500,1,1,4
202400015860,2024-12-26 12:00:00,Marseille 13,13208,43.27507000,5.38477000,1,1,5
202400015861,2024-12-26 11:52:00,Marseille 13,13208,43.27910000,5.38715000,1,1,6
202400015872,2024-12-25 10:00:00,Paris 75,75116,48.87512600,2.27667100,1,2,2
202400015874,2024-09-09 08:15:00,Marseille 13,13210,43.28458000,5.40579000,1,1,2
202400015875,2024-12-25 10:00:00,Paris 75,75120,48.86260800,2.41355300,1,2,6
202400015876,2024-04-20 00:30:00,Marseille 13,13201,43.29646000,5.37777000,5,1,6
202400015878,2024-12-26 12:35:00,Paris 75,75112,48.82807400,2.39629800,1,1,4
202400015880,2024-12-23 06:24:00,Paris 75,75116,48.84321300,2.25437300,5,1,6
202400015883,2024-12-25 16:50:00,Paris 75,75116,48.85116000,2.27878200,5,1,6
202400015885,2024-12-26 13:45:00,Paris 75,75112,48.82833400,2.38843500,1,1,2
202400015887,2024-04-18 18:00:00,Paris 75,75116,48.85464000,2.25471100,1,1,2
202400015888,2024-12-26 02:08:00,Paris 75,75112,48.84774000,2.37712100,5,1,3
202400015889,2024-04-18 00:21:00,Paris 75,75112,48.83425600,2.40476200,5,1,7
202400015891,2024-04-19 15:05:00,Paris 75,75105,48.84729700,2.34075600,1,2,3
202400015892,2024-12-26 20:40:00,Paris 75,75111,48.85036600,2.39266200,5,1,4
202400015894,2024-04-19 08:57:00,Paris 75,75119,48.89047500,2.39594800,1,1,3
202400015896,2024-12-26 11:55:00,Paris 75,75111,48.86212000,2.37283600,1,1,3
202400015897,2024-12-26 18:30:00,Paris 75,75108,48.87627100,2.32359500,2,1,3
202400015898,2024-04-18 15:20:00,Paris 75,75116,48.87511600,2.28403900,1,1,2
202400015901,2024-04-19 09:00:00,Paris 75,75114,48.83165000,2.34087800,1,1,7
202400015902,2024-12-26 00:45:00,Paris 75,75116,48.87404200,2.29420700,5,1,2
202400015903,2024-04-18 14:55:00,Paris 75,75114,48.83145000,2.31564000,1,1,7
202400015909,2024-04-19 17:10:00,Paris 75,75113,48.82214100,2.34209100,1,2,2
202400015914,2024-04-19 21:34:00,Paris 75,75108,48.87392000,2.31589100,5,9,3
202400015917,2024-04-19 18:30:00,Paris 75,75103,48.86139300,2.36707700,1,3,2
202400015921,2024-04-18 16:10:00,Paris 75,75104,48.85002500,2.36686500,1,1,5
202400016034,2024-09-09 18:25:00,Lyon 69,69388,45.72882000,4.86578000,1,9,6
202400016153,2024-01-31 13:30:00,Lyon 69,69388,45.74600000,4.85928000,1,1,3
202400016158,2024-01-31 13:45:00,Lyon 69,69389,45.77222000,4.80543000,1,1,6
202400016165,2024-09-09 09:35:00,Lille,59350,50.63895000,3.07797000,1,8,7
202400016196,2024-09-09 13:50:00,Rennes,35238,48.11705548, -1.70581862,1,1,6
202400016200,2024-09-09 09:15:00,Rennes,35238,48.11712082, -1.67696536,1,1,3
202400016202,2024-12-25 18:20:00,Lyon 69,69388,45.73326000,4.86236000,5,1,6
202400016230,2024-09-09 22:30:00,Marseille 13,13212,43.30753000,5.42538000,5,1,3
202400016234,2024-12-20 08:00:00,Lille,59350,50.61892000,3.07634000,2,2,3
202400016236,2024-09-09 19:55:00,Paris 75,75113,48.82649100,2.38914600,2,1,2
202400016241,2024-09-07 19:15:00,Paris 75,75117,48.88959100,2.29741700,1,8,2
202400016244,2024-09-07 20:20:00,Paris 75,75120,48.87396500,2.41122900,2,1,5
202400016248,2024-09-09 15:56:00,Paris 75,75119,48.88622300,2.39674400,1,1,2
202400016249,2024-12-25 16:30:00,Paris 75,75118,48.89869400,2.35867000,1,1,6
202400016253,2024-12-25 03:30:00,Paris 75,75116,48.84799000,2.25200500,5,2,6
202400016254,2024-09-08 03:07:00,Paris 75,75119,48.88278800,2.37027800,5,1,3
202400016257,2024-09-09 13:05:00,Paris 75,75116,48.83639500,2.26377900,1,1,6
202400016258,2024-12-25 02:40:00,Paris 75,75116,48.86484500,2.24315800,5,2,3
202400016261,2024-09-09 06:42:00,Paris 75,75114,48.82231600,2.31419700,2,2,3
202400016263,2024-12-24 22:25:00,Paris 75,75115,48.84344700,2.28279300,5,2,3
202400016264,2024-01-31 16:45:00,Rennes,35238,48.13255885, -1.69073850,2,1,3
202400016266,2024-09-07 18:55:00,Paris 75,75114,48.83752525,2.32295930,1,1,3
202400016268,2024-12-24 23:25:00,Paris 75,75112,48.83571000,2.38608900,5,2,1
202400016269,2024-09-09 19:20:00,Paris 75,75111,48.85505500,2.37340700,1,8,3
202400016272,2024-12-24 20:52:00,Paris 75,75110,48.88427500,2.36464500,5,2,6
202400016273,2024-09-09 18:15:00,Paris 75,75108,48.87986600,2.32068700,1,8,3
202400016278,2024-09-09 10:30:00,Paris 75,75101,48.86057200,2.34937500,1,8,3
202400016303,2024-02-01 00:02:00,Marseille 13,13208,43.24883000,5.37507000,5,1,1
202400016306,2024-01-31 12:40:00,Marseille 13,13209,43.25524000,5.39415000,1,1,3
202400016318,2024-01-31 19:00:00,Paris 75,75119,48.88227808,2.40105897,5,1,7
202400016324,2024-01-30 09:08:00,Paris 75,75108,48.86508300,2.31034100,1,1,3
202400016329,2024-01-31 02:00:00,Paris 75,75111,48.86137500,2.36715000,5,1,3
202400016334,2024-01-29 20:38:00,Paris 75,75117,48.89761400,2.32415700,5,1,6
202400016339,2024-01-30 08:30:00,Paris 75,75115,48.84463700,2.31174100,2,1,2
202400016342,2024-01-31 18:30:00,Paris 75,75112,48.84265412,2.40120426,5,1,6
202400016345,2024-01-31 08:05:00,Paris 75,75109,48.87510200,2.34098400,2,1,7
202400016349,2024-01-30 23:25:00,Paris 75,75109,48.87378833,2.32702902,5,1,6
202400016352,2024-01-31 15:35:00,Paris 75,75102,48.87005492,2.35095084,1,1,6
202400016356,2024-01-31 13:10:00,Paris 75,75102,48.87042100,2.34910300,1,1,3
202400016373,2024-08-02 20:00:00,Lyon 69,69387,45.74370377,4.85021660,1,1,6
202400016377,2024-08-02 09:30:00,Lyon 69,69383,45.75277000,4.87846000,1,1,6
202400016507,2024-08-02 11:40:00,Rennes,35238,48.10713985, -1.72382087,1,1,3
202400016509,2024-08-01 22:50:00,Rennes,35238,48.08670000, -1.67430000,5,1,3
202400016511,2024-08-01 12:00:00,Rennes,35238,48.09707000, -1.62981000,1,1,3
202400016547,2024-08-02 20:00:00,Marseille 13,13205,43.28894867,5.40007532,1,1,2
202400016551,2024-08-02 08:00:00,Marseille 13,13213,43.31939165,5.45913885,1,1,3
202400016556,2024-01-30 23:10:00,Lyon 69,69387,45.74508000,4.84212000,4,1,3
202400016564,2024-08-02 18:40:00,Paris 75,75116,48.87694200,2.27952000,1,1,4
202400016565,2024-08-02 17:50:00,Paris 75,75115,48.82997900,2.28630900,1,1,2
202400016566,2024-08-02 14:30:00,Paris 75,75116,48.85937700,2.26286700,1,1,2
202400016567,2024-08-02 17:19:00,Paris 75,75110,48.87581300,2.36029400,1,1,3
202400016568,2024-08-02 11:20:00,Paris 75,75112,48.83309900,2.40716600,1,1,4
202400016569,2024-08-01 20:10:00,Paris 75,75118,48.89771100,2.32903000,1,1,3
202400016570,2024-07-30 21:36:00,Paris 75,75103,48.86929600,2.35429000,5,1,4
202400016571,2024-08-02 17:05:00,Paris 75,75119,48.88488100,2.36989000,1,1,3
202400016572,2024-08-02 15:10:00,Paris 75,75119,48.90114200,2.37158900,1,1,2
202400016573,2024-08-02 05:15:00,Paris 75,75114,48.82432100,2.32095000,5,1,6
202400016574,2024-08-02 09:44:00,Paris 75,75113,48.82978900,2.35715600,1,1,6
202400016575,2024-08-02 09:15:00,Paris 75,75113,48.82272500,2.37308900,1,1,3
202400016664,2024-05-27 20:55:00,Marseille 13,13213,43.32869000,5.43226000,1,1,2
202400016669,2024-05-29 08:40:00,Paris 75,75119,48.88273800,2.38999600,1,2,7
202400016670,2024-05-29 12:00:00,Paris 75,75118,48.88677600,2.36101800,1,2,3
202400016671,2024-05-29 16:40:00,Paris 75,75117,48.87515200,2.29593100,1,2,3
202400016672,2024-05-29 08:30:00,Paris 75,75116,48.87213300,2.28415100,1,2,3
202400016673,2024-05-29 20:30:00,Paris 75,75115,48.84183900,2.30327500,1,2,6
202400016674,2024-05-29 13:50:00,Paris 75,75115,48.83865500,2.30526800,1,2,7
202400016675,2024-05-29 09:40:00,Paris 75,75113,48.82619000,2.36701000,1,2,3
202400016676,2024-05-29 09:20:00,Paris 75,75114,48.82383900,2.32324700,2,2,7
202400016677,2024-05-29 08:30:00,Paris 75,75110,48.88151000,2.37001500,1,2,6
202400016678,2024-05-29 15:40:00,Paris 75,75108,48.87522103,2.31436265,1,2,7
202400016679,2024-05-29 14:50:00,Paris 75,75107,48.85925300,2.33021700,1,2,6
202400016680,2024-05-29 08:15:00,Paris 75,75113,48.83271500,2.36220400,1,2,2
202400016681,2024-05-29 08:15:00,Paris 75,75107,48.85815500,2.32278800,1,2,3
202400016682,2024-05-29 12:35:00,Paris 75,75101,48.86745500,2.32621400,1,2,3
202400016776,2024-05-28 19:20:00,Lyon 69,69383,45.75999000,4.84828000,1,1,6
202400016842,2024-05-28 07:40:00,Rennes,35238,48.09032000, -1.69275000,1,2,3
202400016856,2024-04-30 11:30:00,Toulouse,31555,43.59076500,1.44448100,1,1,6
202400016869,2024-05-28 11:35:00,Marseille 13,13213,43.32705000,5.40976000,1,1,3
202400016878,2024-05-28 14:00:00,Paris 75,75119,48.88716800,2.38108070,1,2,4
202400016880,2024-05-28 09:15:00,Paris 75,75119,48.87548700,2.39796500,1,8,3
202400016882,2024-05-28 14:25:00,Paris 75,75117,48.89536200,2.31638500,1,2,3
202400016884,2024-05-28 11:50:00,Paris 75,75116,48.87219200,2.28471000,1,2,3
202400016886,2024-05-28 08:30:00,Paris 75,75116,48.85830900,2.28314200,1,8,2
202400016889,2024-05-28 15:00:00,Paris 75,75115,48.83735700,2.28946500,1,8,7
202400016926,2024-10-13 16:54:00,Marseille 13,13204,43.29632000,5.40015000,1,1,1
202400016927,2024-10-12 10:15:00,Marseille 13,13211,43.28897216,5.43202328,1,1,3
202400016933,2024-10-11 12:11:00,Paris 75,75112,48.83254200,2.40610900,1,1,2
202400016934,2024-10-11 00:05:00,Paris 75,75110,48.87736700,2.35511200,5,1,6
202400016935,2024-10-10 21:45:00,Paris 75,75120,48.87165900,2.39230300,5,1,4
202400016936,2024-10-13 21:20:00,Paris 75,75118,48.89851900,2.33677100,5,1,6
